SNO,INSTCODE,NAME OF THE INSTITUTION,DIST,PLACE,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLFEE
1298,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",KNL,YEMMIGANOOR,EEE,121747,121747,149481,149481,121747,135524,132617,132617,144304,144304,121747,121747,121747,121747,121747,121747,,,43000
1299,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",KNL,YEMMIGANOOR,MEC,137146,137146,145715,146399,142981,142981,137146,137146,137146,137146,137146,137146,137146,137146,137146,137146,,,43000
1300,KVSP,"DR.K V SUBBA REDDY INST OF
PHARMACY",KNL,KURNOOL,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,,151745,151745,151745,151745,151745,,,52800
1301,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,CIV,148521,148521,150542,150542,148521,148521,148521,148521,148521,148521,148521,148521,148521,148521,148521,148521,,,43000
1302,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,CSD,79181,89429,151597,151597,98319,98319,111335,137181,126124,141376,79181,89429,132285,136123,105243,141687,119361,116866,43000
1303,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,CSE,76057,76057,140083,148113,139660,147690,145353,145353,104016,150045,76057,76057,100436,100436,77939,109453,88663,84989,43000
1304,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,CSM,73104,73104,137826,149753,107619,107619,106261,106261,115763,143926,110283,110283,125190,131805,131530,144035,110247,88637,43000
1305,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,ECE,85715,85715,148177,150433,139644,139644,114440,122168,125953,143859,85715,138665,124709,145600,99296,112516,126284,127225,43000
1306,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,EEE,151745,151745,151745,151745,151745,151745,151745,151745,151745,151745,,,151745,151745,151745,151745,,,43000
1307,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",KNL,KURNOOL,MEC,116054,116054,134742,134742,116054,116054,118991,118991,148205,148205,116054,116054,116054,116054,116054,116054,129526,,43000
1308,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,CAI,34832,34832,124071,124071,131531,139503,65355,65355,60988,60988,53907,53907,45370,54021,55984,55984,49034,46410,52800
1309,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,CIV,78078,78078,139167,151735,78078,141824,141210,141210,121643,141833,78078,78078,150928,150928,150594,150594,,,52800
1310,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,CSE,43982,43982,87134,87134,140009,140009,56003,56134,53634,53634,127255,127255,51322,51322,43982,43982,127464,89781,52800
1311,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,ECE,78182,78182,122558,146957,151637,151637,78182,84044,83601,83601,78182,78182,112505,112505,78182,78182,52779,55755,52800
1312,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,EEE,73929,73929,149772,151115,150186,150186,85310,134252,133865,150980,115652,115652,130197,130197,92317,144702,115394,121081,52800
1313,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",KNL,KURNOOL,MEC,78470,78470,139340,151054,126832,126832,134235,134235,148775,148775,78470,78470,131577,131577,134570,142378,121874,,52800
1314,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",KNL,KURNOOL,CSE,,121717,,151510,,140964,,125478,,127119,,121717,,126934,,121717,,97679,43000
1315,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",KNL,KURNOOL,ECE,,67220,,137917,,96879,,110805,,122724,,,,134488,,108405,,116015,43000
1316,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CIV,135765,135765,150916,150916,143971,143971,135765,135765,136154,136154,135765,135765,135765,135765,139095,139095,,,76010
1317,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CSC,35873,36257,131719,136735,146249,146249,84941,84941,114132,114132,124417,124417,51730,127434,58834,83525,42648,44126,76010
1318,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CSD,33973,50770,119623,134241,141602,141602,69539,79619,53669,60484,131532,131532,81247,81247,41388,50770,39502,37783,76010
1319,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CSE,26445,26445,77633,86249,139951,140756,41797,45250,40917,44718,26445,109364,41823,41823,28344,39560,29117,28905,76010
1320,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CSEB,104906,105101,149461,149651,147372,147372,104906,105101,104906,105101,104906,105101,104906,142559,104906,105101,57578,50167,76010
1321,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,CSM,28082,28082,82603,100506,136586,138105,56190,66214,39458,49873,28082,28082,51494,55947,32959,32959,31044,24691,76010
1322,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,ECE,85712,85712,151610,151610,137009,137009,85712,85712,85712,86791,85712,85712,85712,85712,85712,118004,50746,50199,76010
1323,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,EEE,148327,148327,151433,151433,148327,148327,148327,148327,150499,150499,148327,148327,148327,148327,148327,148327,144538,143288,76010
1324,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",KNL,NANDYAL,MEC,115649,125344,151758,151758,148216,148216,144340,151220,146463,146463,115649,125344,145154,145154,131606,146337,145983,,76010
1325,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGGSELF FINANCE",KNL,KURNOOL,AI,117736,117736,136901,139773,144615,144615,135377,135377,148284,148284,117736,117736,150131,150131,145668,145668,148211,,60000
1326,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGGSELF FINANCE",KNL,KURNOOL,CIV,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,142435,,,60000
1327,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGGSELF FINANCE",KNL,KURNOOL,CSE,92465,92465,151676,151676,149835,151174,140553,140553,138861,145325,140736,140736,150917,151040,129689,129689,128763,122605,60000
1328,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGGSELF FINANCE",KNL,KURNOOL,ECE,85834,142751,141319,144293,138357,144570,132451,142751,137218,142751,85834,142751,127075,144050,149451,149451,115680,127919,60000
1329,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGGSELF FINANCE",KNL,KURNOOL,MEC,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,130264,,,60000
1330,SRCN,SANTHIRAM COLLEGE OF PHARMACY,KNL,NANDYAL,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,,151745,151745,151745,151745,151745,,,42700
1331,SREC,SANTHIRAM ENGINEERING COLLEGE,KNL,NANDYAL,CSD,96544,96544,145756,145756,104651,104651,98937,98937,125098,141428,106358,106358,113828,113828,96967,145613,92178,104479,43000
1332,SREC,SANTHIRAM ENGINEERING COLLEGE,KNL,NANDYAL,CSE,62443,62443,140024,151072,140012,140012,83665,83665,87649,119100,109260,142873,108908,126619,105091,126967,76827,74942,43000
1333,SREC,SANTHIRAM ENGINEERING COLLEGE,KNL,NANDYAL,CSM,82027,82027,148580,150357,90012,96136,109404,109404,127484,147682,82027,82027,124735,124735,97608,143281,98093,94430,43000
1334,SREC,SANTHIRAM ENGINEERING COLLEGE,KNL,NANDYAL,ECE,95136,95136,151359,151359,115500,115500,110185,117078,114788,141170,134331,134331,121680,121680,110658,128174,115718,125781,43000
1335,AECN,ANDHRA ENGINEERING COLLEGE,NLR,ATMAKURN,AIM,116671,118934,116671,139427,116671,144907,116671,118934,116671,118934,116671,118934,116671,118934,116671,118934,145218,,43000
1336,AECN,ANDHRA ENGINEERING COLLEGE,NLR,ATMAKURN,CSE,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,151563,141611,146765,43000
1337,AECN,ANDHRA ENGINEERING COLLEGE,NLR,ATMAKURN,ECE,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,133584,,126817,43000
1338,DSIT,"DAMISETTY BALA SURESH INST OF
TECHNOLOGY",NLR,KAVALI,CAI,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,140156,,,43000
1339,DSIT,"DAMISETTY BALA SURESH INST OF
TECHNOLOGY",NLR,KAVALI,CSE,138561,142316,150009,150009,147288,147288,138561,142316,138561,142316,138561,142316,138561,142316,138561,142316,149254,145684,43000
1340,DSIT,"DAMISETTY BALA SURESH INST OF
TECHNOLOGY",NLR,KAVALI,ECE,136978,136978,138776,151390,136978,136978,136978,136978,136978,136978,136978,136978,136978,136978,136978,136978,,,43000
1341,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",NLR,SULLURPET,CSE,133002,133002,151455,151455,133002,133002,147246,147246,144547,144547,133002,133002,133002,147824,147568,147568,145196,,43000
1342,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",NLR,SULLURPET,ECE,138775,138775,151674,151674,138775,138775,138775,138775,138775,138775,138775,138775,138775,138775,138775,138775,148614,,43000
1343,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",NLR,SULLURPET,EEE,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,140881,,,43000
1344,GKPS,"GOKULA KRISHNA COLLEGE OF
PHARMACY",NLR,SULLURPET,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,,151745,151745,151745,151745,151745,,,45800
1345,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,CIV,120269,120269,120269,120269,134880,134880,120269,120269,120269,120269,120269,120269,120269,120269,120269,120269,,,43000
1346,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,CSC,75748,75748,141904,151307,75748,75748,105183,105183,125266,125266,75748,75748,91766,91766,92097,110808,72340,76665,43000
1347,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,CSD,53856,53856,139147,145079,138913,148011,83416,87322,96357,96357,53856,83846,79590,79590,78431,78431,61469,61120,43000
1348,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,CSE,42632,51582,79427,80194,121740,129232,72198,72198,78642,79811,63958,103692,89493,89493,123115,123115,54819,58014,43000
1349,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,CSM,48913,48913,120492,120492,129174,129174,80085,80085,83822,83822,48913,48913,74077,74077,56432,56432,58343,58967,43000
1350,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,ECE,84678,84678,139718,151432,145587,145587,134898,134898,126523,142204,119663,119663,118692,125678,103408,122655,87617,102440,43000
1351,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,EEE,87180,87180,139459,139459,129208,129208,136559,149008,147241,149216,87180,87180,87180,87180,128733,136610,141250,98547,43000
1352,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",NLR,NELLORE,MEC,107415,143215,126655,143215,107415,143215,107415,143215,107415,143215,107415,143215,107415,143215,107415,143215,,,43000
1353,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,CAI,36934,36934,92115,103977,137958,140926,42842,57623,63715,63715,36934,36934,58716,60705,46533,46533,39764,43903,44880
1354,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,CIV,115682,115682,123551,123551,115682,115682,115682,115682,115682,115682,115682,115682,115682,115682,147203,147203,98491,,44880
1355,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,CSD,45018,45018,111880,123355,149497,149497,68482,68482,61951,89617,83664,83664,73093,73093,52259,52717,47886,46544,44880
1356,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,CSE,35293,35293,58134,58134,129094,129094,35293,35293,62906,62906,63878,63878,49158,49402,35293,35293,36475,28400,44880
1357,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,CSM,33164,33164,81394,90170,147078,147078,53678,61709,46633,46633,33164,33164,64158,64158,39064,39064,43266,39718,44880
1358,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,ECA,75122,76829,143936,143936,89237,109202,134408,134408,116371,116371,75122,76829,122584,122584,104392,104392,93883,123825,44880
1359,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,ECE,114252,114252,132914,133840,143579,143579,114252,114252,114252,114252,114252,114252,114252,114252,114252,114252,62892,68677,44880
1360,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,EEE,116220,116220,144172,144172,149947,149947,142567,142567,142775,142775,116220,116220,149511,149511,140650,140650,127960,127702,44880
1361,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,EVT,72785,72785,147710,147710,95996,95996,143481,143481,87034,102881,112024,112024,96485,96485,75724,104841,95789,78802,44880
1362,NARN,NARAYANA ENGINEERING COLLEGE,NLR,NELLORE,MEC,124200,124200,138631,138846,124200,124200,144438,144438,130929,130929,124200,124200,124200,124200,124200,125743,126838,,44880
1363,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,AID,72667,72667,120268,120268,134674,149320,76376,79190,103793,103793,89180,89180,72667,98173,72667,143194,71078,74609,77000
1364,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,CIV,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,150552,,,77000
1365,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,CSD,47567,47567,137106,151349,47567,61815,97071,97071,103718,103718,47567,47567,100226,100226,72203,72203,61750,58320,77000
1366,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,CSE,34468,66197,141510,141510,122725,124979,57707,66197,68195,68195,54845,66197,60666,90553,55095,66197,98105,51325,77000
1367,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,CSM,43914,43914,127528,127528,135415,135415,99024,99024,74992,74992,87237,87237,87082,87082,60674,131780,53190,55350,77000
1368,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,ECE,62888,62888,121667,130086,139748,146734,99155,119990,127863,132725,91493,91493,111366,111366,141886,141886,87309,88214,77000
1369,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,EEE,115727,149609,151471,151471,138461,149609,116722,149609,115727,149609,115727,149609,116669,149609,115727,149609,100636,,77000
1370,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,INF,126039,126039,142690,142690,144481,144481,147614,147614,142023,142023,126039,126039,126039,126039,129655,129655,75882,80861,77000
1371,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",NLR,VIDYANAGAR,MEC,144533,149327,151033,151033,144533,149327,144533,149327,144533,149327,144533,149327,144533,149327,144533,149327,,,77000
1372,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,CIV,151745,151745,151745,151745,151766,151767,151745,151745,151775,151775,,,151745,151745,151745,151745,,,49500
1373,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,CSE,64997,64997,116568,133768,140069,140069,128948,128948,92611,104141,77072,77072,95516,95516,90239,90239,79168,73983,49500
1374,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,CSM,71854,71854,125349,125870,132955,132955,89015,89526,104237,104237,71854,71854,94998,94998,86869,95351,82009,87165,49500
1375,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,ECA,102034,102034,144676,149626,102034,102034,142171,142171,146120,146120,102034,102034,148053,148053,143207,143207,105797,,49500
1376,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,ECE,88432,88432,133740,141188,138162,138162,109457,109457,144528,146268,88432,119114,106415,106415,121885,141445,96471,95639,49500
1377,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,EEE,134560,134560,146019,149962,134560,134560,134560,134560,134560,134560,134560,134560,134560,134560,134560,134560,,,49500
1378,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,EVT,104552,104552,148656,148656,148820,148820,136907,148437,145828,145828,108717,108717,117641,146811,126014,134260,134382,112054,49500
1379,NRNG,NARAYANA ENGINEERING COLLEGE,NLR,GUDUR,MEC,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,150077,,,49500
1380,NRNP,NARAYANA PHARMACY COLLEGE,NLR,NELLORE,PHD,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,112994,,,65000
1381,PINN,"PRIYADARSHINI INST OF
TECHNOLOGY",NLR,NELLORE,CSE,109177,109177,144005,148601,124648,124648,143070,143070,147232,147232,109177,109177,109177,124561,109177,109177,,,43000
1382,PINN,"PRIYADARSHINI INST OF
TECHNOLOGY",NLR,NELLORE,ECE,100088,115617,143716,143716,100088,115617,100088,115617,100088,115617,100088,115617,100088,115617,100088,115617,,,43000
1383,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",NLR,NELLORE,CSE,144237,144237,150079,150079,144237,144237,149503,149503,144237,144237,144237,144237,144237,144237,144237,144237,,149688,43000
1384,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",NLR,NELLORE,ECE,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,125850,,,43000
1385,RSRN,"RAMIREDDY SUBBA RAMIREDDY
ENGG COLLEGE",NLR,NELLORE,AID,108414,110940,143851,151451,149580,151584,145201,145201,145561,145786,108414,148671,147310,147310,108414,110940,125271,144096,45100
1386,RSRN,"RAMIREDDY SUBBA RAMIREDDY
ENGG COLLEGE",NLR,NELLORE,CIV,151417,151417,151612,151612,151417,151417,151417,151417,151417,151417,151417,151417,151417,151417,151417,151417,,,45100
1387,RSRN,"RAMIREDDY SUBBA RAMIREDDY
ENGG COLLEGE",NLR,NELLORE,CSE,93434,94694,139365,139365,144653,144653,140762,140762,142719,145431,128736,128736,138925,141900,146802,146802,106283,108175,45100
1388,RSRN,"RAMIREDDY SUBBA RAMIREDDY
ENGG COLLEGE",NLR,NELLORE,ECE,141029,141029,151116,151116,147543,147543,150491,150491,151615,151615,141029,141029,145812,148780,141029,141029,145322,143907,45100
1389,RSRN,"RAMIREDDY SUBBA RAMIREDDY
ENGG COLLEGE",NLR,NELLORE,EEE,140725,140725,151496,151496,147209,147209,151456,151456,140725,140725,140725,140725,140725,140725,140725,140725,,,45100
1390,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,AID,129193,129193,149250,151651,142913,142913,146025,146025,150712,150712,142105,142105,150513,150513,129193,145151,147142,131965,53460
1391,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,CAI,90803,90803,149376,149376,151164,151164,122257,141515,148331,148331,90803,90803,120435,126418,145553,145604,105628,107528,53460
1392,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,CIV,136590,136590,136590,136590,146163,146163,136590,136590,136590,136590,136590,136590,136590,136590,136590,136590,,,53460
1393,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,CSD,107077,107077,151116,151577,145161,145161,127051,150941,148023,150700,108696,108696,146686,146686,148356,148356,131763,125544,53460
1394,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,CSE,71507,71507,130040,139767,151550,151550,116890,122737,143199,150074,92571,112250,111477,114811,119004,141287,91898,97004,53460
1395,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,CSM,128682,128682,149641,149641,128682,128682,128682,142684,144167,145593,128682,128682,128682,144026,141648,141648,108221,106745,53460
1396,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,ECE,145016,145016,151469,151469,148733,148733,145016,145390,150385,150385,145016,145016,147989,150832,147123,147123,150889,144576,53460
1397,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,EEE,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,150780,,,53460
1398,SANK,"AUDHISANKARA COLLEGE OF ENGG.
AND TECHNOLOGY",NLR,GUDUR,MEC,100558,129354,148433,148433,138946,138946,100558,129354,100558,129354,100558,129354,100558,129354,100558,129354,,,53460
1399,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",AID,63075,63966,120060,120421,151671,151671,91255,91255,114798,114798,63075,63966,85426,85426,86981,86981,78620,74153,43000
1400,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",CSE,58356,58356,112584,112584,144252,144252,93731,99842,95873,108323,102915,102915,91516,99081,82758,88722,72067,69952,43000
1401,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",CSM,66753,66753,128268,140163,128507,128507,100192,100192,109606,133027,66753,104040,99365,101803,107262,121207,79316,79251,43000
1402,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",ECE,84025,84025,139249,143432,145562,147116,115877,117505,141184,141184,121354,121354,138265,138265,147761,147761,105308,109240,43000
1403,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",EEE,128359,128359,134986,151224,128359,128359,128359,128359,128359,128359,128359,128359,128359,128359,128359,128359,148220,,43000
1404,SVCN,SREE VENKATESWARA COLL OF ENGG,NLR,"NORTHRAJU
PALEM",EVT,142387,142387,151467,151467,142415,148516,142387,142387,147790,147790,142387,142387,146658,147416,142387,142387,142087,141876,43000
1405,SVCS,"SREE VENKATESWARA COLLEGE OF
SCIENCE AND TECHNOLOGY",NLR,KOVUR,CSE,123190,123190,150856,150856,148811,148811,144206,144379,149850,149850,123190,123190,129217,143051,123190,143956,149252,141540,43000
1406,SVEN,"SREE VENKATESWARA ENGINEERING
COLLEGE",NLR,"NORTHRAJU
PALEM",CAI,102754,109702,150730,150730,120300,127722,134673,141798,141955,141955,102754,109702,119995,132835,149573,149573,124372,125329,43000
1407,SVEN,"SREE VENKATESWARA ENGINEERING
COLLEGE",NLR,"NORTHRAJU
PALEM",CSE,135310,135310,135310,143654,139130,151107,135310,135310,135310,135310,135310,135310,135310,135310,135310,135310,92924,91402,43000
1408,SVEN,"SREE VENKATESWARA ENGINEERING
COLLEGE",NLR,"NORTHRAJU
PALEM",ECE,144214,144214,147390,147390,145241,145241,149125,149125,144214,144214,144214,144214,148337,148337,147669,147669,147743,123357,43000
